2009,10,23,FITB,Sell,100
2009,10,26,FITB,Buy,100
2009,11,2,FITB,Sell,100
2009,11,20,FITB,Buy,100
2009,11,30,FITB,Sell,100
2009,11,25,FITB,Buy,100
2009,12,3,FITB,Sell,100
2009,12,15,FITB,Buy,100
2009,12,22,FITB,Sell,100
2009,12,23,FITB,Buy,100
2009,12,30,FITB,Sell,100
2009,12,28,FITB,Buy,100
2009,12,30,FITB,Sell,100
2008,10,7,FTR,Buy,100
2008,10,14,FTR,Sell,100
2008,10,22,GCI,Buy,100
2008,10,29,GCI,Sell,100
2008,10,29,GCI,Buy,100
2008,11,5,GCI,Sell,100
2008,11,11,GCI,Buy,100
2008,11,18,GCI,Sell,100
2009,9,23,GCI,Buy,100
2009,9,30,GCI,Sell,100
2009,10,30,GCI,Buy,100
2009,11,6,GCI,Sell,100
2009,11,30,GCI,Buy,100
2009,12,7,GCI,Sell,100
2009,12,2,GCI,Buy,100
2009,12,9,GCI,Sell,100
2009,2,20,GE,Buy,100
2009,2,27,GE,Sell,100
2009,3,20,GE,Buy,100
2009,3,27,GE,Sell,100
2009,3,30,GE,Buy,100
2009,4,6,GE,Sell,100
2008,11,10,GLW,Buy,100
2008,11,17,GLW,Sell,100
2009,1,12,GLW,Buy,100
2009,1,20,GLW,Sell,100
2009,1,26,GLW,Buy,100
2009,2,2,GLW,Sell,100
2009,2,20,GLW,Buy,100
2009,2,27,GLW,Sell,100
2009,3,2,GLW,Buy,100
2009,3,9,GLW,Sell,100
2009,3,9,GLW,Buy,100
2009,3,16,GLW,Sell,100
2008,9,17,GNW,Buy,100
2008,9,24,GNW,Sell,100
2008,9,26,GNW,Buy,100
2008,10,3,GNW,Sell,100
2009,9,1,GNW,Buy,100
2009,9,9,GNW,Sell,100
2009,10,26,GNW,Buy,100
2009,11,2,GNW,Sell,100
2008,11,20,GPS,Buy,100
2008,11,28,GPS,Sell,100
2009,3,6,GPS,Buy,100
2009,3,13,GPS,Sell,100
2008,10,22,GT,Buy,100
2008,10,29,GT,Sell,100
2008,11,5,GT,Buy,100
2008,11,12,GT,Sell,100
2009,4,20,GT,Buy,100
2009,4,27,GT,Sell,100
2009,3,3,HAR,Buy,100
2009,3,10,HAR,Sell,100
2009,3,5,HAR,Buy,100
2009,3,12,HAR,Sell,100
2008,4,11,HBAN,Buy,100
2008,4,18,HBAN,Sell,100
2008,4,18,HBAN,Buy,100
2008,4,25,HBAN,Sell,100
2008,9,22,HBAN,Buy,100
2008,9,29,HBAN,Sell,100
2008,10,7,HBAN,Buy,100
2008,10,14,HBAN,Sell,100
2008,10,15,HBAN,Buy,100
2008,10,22,HBAN,Sell,100
2008,10,31,HBAN,Buy,100
2008,11,7,HBAN,Sell,100
2008,11,6,HBAN,Buy,100
2008,11,13,HBAN,Sell,100
2009,3,5,HCBK,Buy,100
2009,3,12,HCBK,Sell,100
2008,10,30,HIG,Buy,100
2008,11,6,HIG,Sell,100
2008,11,12,HIG,Buy,100
2008,11,19,HIG,Sell,100
2008,11,17,HIG,Buy,100
2008,11,24,HIG,Sell,100
2009,2,17,HIG,Buy,100
2009,2,24,HIG,Sell,100
2009,2,19,HIG,Buy,100
2009,2,26,HIG,Sell,100
2009,4,20,HIG,Buy,100
2009,4,27,HIG,Sell,100
2009,4,22,HIG,Buy,100
2009,4,29,HIG,Sell,100
2009,3,2,HOG,Buy,100
2009,3,9,HOG,Sell,100
2009,3,3,HOT,Buy,100
2009,3,10,HOT,Sell,100
2009,3,5,HOT,Buy,100
2009,3,12,HOT,Sell,100
2008,10,7,HST,Buy,100
2008,10,14,HST,Sell,100
2008,10,14,HST,Buy,100
2008,10,21,HST,Sell,100
2008,11,3,HST,Buy,100
2008,11,10,HST,Sell,100
2008,11,5,HST,Buy,100
2008,11,12,HST,Sell,100
2009,8,6,HST,Buy,100
2009,8,13,HST,Sell,100
2009,8,17,HST,Buy,100
2009,8,24,HST,Sell,100
2009,8,31,HST,Buy,100
2009,9,8,HST,Sell,100
2009,10,28,HST,Buy,100
2009,11,4,HST,Sell,100
2009,11,2,HST,Buy,100
2009,11,9,HST,Sell,100
2009,11,4,HST,Buy,100
2009,11,11,HST,Sell,100
2009,11,6,HST,Buy,100
2009,11,13,HST,Sell,100
2008,11,19,IGT,Buy,100
2008,11,26,IGT,Sell,100
2008,12,1,IGT,Buy,100
2008,12,8,IGT,Sell,100
2009,2,12,IGT,Buy,100
2009,2,20,IGT,Sell,100
2009,3,27,IGT,Buy,100
2009,4,3,IGT,Sell,100
2009,1,20,IP,Buy,100
2009,1,27,IP,Sell,100
2009,1,30,IP,Buy,100
2009,2,6,IP,Sell,100
2008,5,20,IPG,Buy,100
2008,5,28,IPG,Sell,100
2008,11,19,IVZ,Buy,100
2008,11,26,IVZ,Sell,100
2009,3,3,IVZ,Buy,100
2009,3,10,IVZ,Sell,100
2009,3,5,IVZ,Buy,100
2009,3,12,IVZ,Sell,100
2008,3,26,JBL,Buy,100
2008,4,2,JBL,Sell,100
2008,4,8,JBL,Buy,100
2008,4,15,JBL,Sell,100
2008,4,11,JBL,Buy,100
2008,4,18,JBL,Sell,100
2008,9,29,JBL,Buy,100
2008,10,6,JBL,Sell,100
2009,8,14,JBL,Buy,100
2009,8,21,JBL,Sell,100
2009,3,5,JCI,Buy,100
2009,3,12,JCI,Sell,100
2008,9,4,JDSU,Buy,100
2008,9,11,JDSU,Sell,100
2008,11,19,JWN,Buy,100
2008,11,26,JWN,Sell,100
2008,7,11,KEY,Buy,100
2008,7,18,KEY,Sell,100
2008,9,29,KEY,Buy,100
2008,10,6,KEY,Sell,100
2008,10,8,KEY,Buy,100
2008,10,15,KEY,Sell,100
2008,10,20,KEY,Buy,100
2008,10,27,KEY,Sell,100
2008,10,27,KEY,Buy,100
2008,11,3,KEY,Sell,100
2008,11,12,KEY,Buy,100
2008,11,19,KEY,Sell,100
2008,11,14,KEY,Buy,100
2008,11,21,KEY,Sell,100
2009,2,17,KIM,Buy,100
2009,2,24,KIM,Sell,100
2009,2,23,KIM,Buy,100
2009,3,2,KIM,Sell,100
2009,4,14,KIM,Buy,100
2009,4,21,KIM,Sell,100
2009,4,20,KIM,Buy,100
2009,4,27,KIM,Sell,100
2009,6,17,KIM,Buy,100
2009,6,24,KIM,Sell,100
2009,6,22,KIM,Buy,100
2009,6,29,KIM,Sell,100
2009,7,2,KIM,Buy,100
2009,7,10,KIM,Sell,100
2008,10,8,KMX,Buy,100
2008,10,15,KMX,Sell,100
2008,10,15,KMX,Buy,100
2008,10,22,KMX,Sell,100
2008,10,22,KMX,Buy,100
2008,10,29,KMX,Sell,100
2008,11,3,KMX,Buy,100
2008,11,10,KMX,Sell,100
2008,11,5,KMX,Buy,100
2008,11,12,KMX,Sell,100
2009,5,21,KMX,Buy,100
2009,5,29,KMX,Sell,100
2008,10,9,LEN,Buy,100
2008,10,16,LEN,Sell,100
2008,12,19,LEN,Buy,100
2008,12,29,LEN,Sell,100
2009,1,9,LEN,Buy,100
2009,1,16,LEN,Sell,100
2009,3,30,LEN,Buy,100
2009,4,6,LEN,Sell,100
2009,4,28,LEN,Buy,100
2009,5,5,LEN,Sell,100
2009,4,30,LEN,Buy,100
2009,5,7,LEN,Sell,100
2009,5,7,LEN,Buy,100
2009,5,14,LEN,Sell,100
2009,5,11,LEN,Buy,100
2009,5,18,LEN,Sell,100
2009,5,19,LEN,Buy,100
2009,5,27,LEN,Sell,100
2008,11,19,LNC,Buy,100
2008,11,26,LNC,Sell,100
2009,2,27,LNC,Buy,100
2009,3,6,LNC,Sell,100
2009,3,30,LNC,Buy,100
2009,4,6,LNC,Sell,100
