18.816113	23.189550
18.816199	23.189741
18.816287	23.189936
18.816378	23.190136
18.816471	23.190342
18.816567	23.190553
18.816665	23.190771
18.816767	23.190997
18.816872	23.191229
18.816981	23.191470
18.817094	23.191720
18.817211	23.191980
18.817333	23.192251
18.817460	23.192533
18.817594	23.192829
18.817733	23.193139
18.817880	23.193464
18.818034	23.193807
18.818197	23.194170
18.818370	23.194553
18.818553	23.194961
18.818748	23.195395
18.818957	23.195859
18.819180	23.196357
18.819421	23.196894
18.819680	23.197473
18.819962	23.198103
18.820269	23.198789
18.820606	23.199542
18.820976	23.200372
18.821387	23.201293
18.821845	23.202322
18.822360	23.203480
18.822943	23.204793
18.823609	23.206297
18.824379	23.208039
18.825278	23.210080
18.826344	23.212504
18.827625	23.215431
18.829193	23.219031
18.831151	23.223555
18.833652	23.229380
18.836923	23.237088
18.841284	23.247545
18.847081	23.261860
18.854142	23.280363
18.859833	23.298232
18.858258	23.301961
18.849312	23.288249
18.839570	23.270278
18.832024	23.255491
18.826590	23.244520
18.822648	23.236420
18.819711	23.230314
18.817457	23.225589
18.815682	23.221843
18.814250	23.218807
18.813072	23.216300
18.812086	23.214195
18.811249	23.212403
18.810529	23.210858
18.809903	23.209512
18.809353	23.208328
18.808865	23.207277
18.808430	23.206337
18.808039	23.205491
18.807685	23.204724
18.807362	23.204026
18.807067	23.203386
18.806796	23.202798
18.806546	23.202254
18.806313	23.201749
18.806097	23.201278
18.805895	23.200839
18.805706	23.200426
18.805527	23.200038
18.805359	23.199672
18.805201	23.199326
18.805050	23.198997
18.804907	23.198684
18.804770	23.198386
18.804640	23.198101
18.804515	23.197828
18.804395	23.197566
18.804280	23.197315
18.804169	23.197072
18.804062	23.196838
18.803958	23.196611
18.803858	23.196392
18.803761	23.196179
18.803667	23.195973
18.803575	23.195771
18.803485	23.195575
18.803398	23.195384
18.803312	23.195196
18.803229	23.195013
18.803147	23.194833
18.803066	23.194656
18.802987	23.194483
18.802909	23.194312
18.802833	23.194143
18.802757	23.193977
18.802682	23.193813
18.802608	23.193650
18.802535	23.193489
18.802462	23.193329
18.802390	23.193170
18.802318	23.193012
18.802247	23.192855
18.802175	23.192698
18.802104	23.192542
18.802033	23.192385
18.801962	23.192229
18.801891	23.192072
18.801820	23.191915
18.801748	23.191757
18.801676	23.191599
18.801603	23.191439
18.801530	23.191278
18.801457	23.191116
18.801382	23.190952
18.801307	23.190786
18.801231	23.190618
18.801154	23.190447
18.801075	23.190274
18.800996	23.190098
18.800914	23.189919
18.800832	23.189736
18.800747	23.189550
18.800661	23.189359
18.800573	23.189164
18.800482	23.188964
18.800389	23.188758
18.800293	23.188546
18.800195	23.188328
18.800093	23.188103
18.799988	23.187871
18.799879	23.187630
18.799766	23.187380
18.799649	23.187120
18.799527	23.186849
18.799400	23.186567
18.799266	23.186271
18.799127	23.185961
18.798980	23.185636
18.798826	23.185293
18.798663	23.184930
18.798490	23.184547
18.798307	23.184139
18.798112	23.183705
18.797903	23.183240
18.797680	23.182742
18.797439	23.182206
18.797180	23.181626
18.796898	23.180997
18.796591	23.180310
18.796254	23.179558
18.795884	23.178727
18.795473	23.177806
18.795015	23.176778
18.794500	23.175620
18.793917	23.174307
18.793251	23.172802
18.792481	23.171061
18.791582	23.169020
18.790516	23.166596
18.789235	23.163669
18.787667	23.160069
18.785709	23.155545
18.783208	23.149720
18.779937	23.142012
18.775576	23.131555
18.769779	23.117240
18.762718	23.098737
18.757027	23.080868
18.758602	23.077139
18.767548	23.090851
18.777290	23.108822
18.784836	23.123609
18.790271	23.134580
18.794212	23.142680
18.797149	23.148786
18.799403	23.153510
18.801178	23.157257
18.802610	23.160293
18.803788	23.162800
18.804774	23.164904
18.805611	23.166697
18.806331	23.168241
18.806958	23.169588
18.807508	23.170772
18.807995	23.171823
18.808430	23.172763
18.808821	23.173609
18.809175	23.174376
18.809498	23.175074
18.809793	23.175714
18.810064	23.176302
18.810314	23.176846
18.810547	23.177351
18.810763	23.177821
18.810965	23.178261
18.811154	23.178673
18.811333	23.179061
18.811501	23.179428
18.811659	23.179774
18.811810	23.180103
18.811953	23.180416
18.812090	23.180714
18.812220	23.180999
18.812345	23.181272
18.812465	23.181533
18.812580	23.181785
18.812691	23.182028
18.812798	23.182262
18.812902	23.182488
18.813002	23.182708
18.813099	23.182920
18.813193	23.183127
18.813285	23.183328
18.813375	23.183525
18.813462	23.183716
18.813548	23.183904
18.813631	23.184087
18.813713	23.184267
18.813794	23.184443
18.813873	23.184617
18.813951	23.184788
18.814027	23.184956
18.814103	23.185123
18.814178	23.185287
18.814252	23.185450
18.814325	23.185611
18.814398	23.185771
18.814470	23.185930
18.814542	23.186087
18.814614	23.186245
18.814685	23.186402
18.814756	23.186558
18.814827	23.186714
18.814898	23.186871
18.814969	23.187027
18.815041	23.187185
18.815112	23.187342
18.815184	23.187501
18.815257	23.187661
18.815330	23.187822
18.815403	23.187984
18.815478	23.188148
18.815553	23.188314
18.815629	23.188482
18.815706	23.188652
18.815785	23.188826
18.815864	23.189002
18.815946	23.189181
18.816028	23.189363
18.816113	23.189550
