18.938143	22.159419
18.938264	22.165386
18.938381	22.171366
18.938495	22.177366
18.938606	22.183392
18.938714	22.189454
18.938818	22.195556
18.938920	22.201709
18.939018	22.207918
18.939113	22.214192
18.939206	22.220539
18.939295	22.226969
18.939381	22.233491
18.939463	22.240113
18.939543	22.246847
18.939619	22.253702
18.939691	22.260691
18.939760	22.267825
18.939824	22.275118
18.939885	22.282583
18.939940	22.290236
18.939991	22.298092
18.940037	22.306169
18.940076	22.314486
18.940109	22.323063
18.940135	22.331922
18.940153	22.341089
18.940163	22.350590
18.940162	22.360455
18.940150	22.370715
18.940126	22.381408
18.940088	22.392572
18.940033	22.404253
18.939960	22.416500
18.939866	22.429367
18.939747	22.442918
18.939599	22.457222
18.939419	22.472357
18.939199	22.488415
18.938934	22.505495
18.938614	22.523716
18.938231	22.543208
18.937771	22.564125
18.937218	22.586642
18.936554	22.610963
18.935755	22.637321
18.934789	22.665990
18.933619	22.697284
18.932192	22.731571
18.930446	22.769274
18.928296	22.810880
18.925629	22.856941
18.922300	22.908071
18.918112	22.964924
18.912806	23.028153
18.906034	23.098307
18.897342	23.175657
18.886147	23.259878
18.871739	23.349557
18.853329	23.441504
18.830194	23.530044
18.801960	23.606745
18.768988	23.661416
18.732648	23.684901
18.695199	23.672787
18.659159	23.627541
18.626527	23.557271
18.598363	23.472199
18.574842	23.381425
18.555579	23.291428
18.539945	23.206059
18.527277	23.127181
18.516979	23.055392
18.508558	22.990570
18.501618	22.932237
18.495852	22.879769
18.491018	22.832515
18.486931	22.789856
18.483448	22.751225
18.480455	22.716122
18.477865	22.684110
18.475608	22.654809
18.473628	22.627893
18.471880	22.603079
18.470328	22.580124
18.468943	22.558817
18.467701	22.538977
18.466582	22.520445
18.465569	22.503085
18.464648	22.486777
18.463808	22.471414
18.463038	22.456906
18.462331	22.443169
18.461680	22.430133
18.461077	22.417733
18.460518	22.405912
18.459998	22.394620
18.459514	22.383810
18.459061	22.373442
18.458637	22.363479
18.458238	22.353888
18.457863	22.344638
18.457509	22.335702
18.457175	22.327054
18.456859	22.318673
18.456559	22.310536
18.456275	22.302625
18.456004	22.294922
18.455745	22.287410
18.455499	22.280074
18.455263	22.272900
18.455038	22.265875
18.454822	22.258986
18.454615	22.252223
18.454416	22.245573
18.454224	22.239026
18.454040	22.232574
18.453863	22.226206
18.453691	22.219914
18.453526	22.213689
18.453366	22.207523
18.453212	22.201408
18.453062	22.195337
18.452917	22.189302
18.452777	22.183296
18.452640	22.177311
18.452508	22.171342
18.452380	22.165380
18.452256	22.159419
18.452135	22.153452
18.452017	22.147472
18.451903	22.141472
18.451792	22.135445
18.451685	22.129384
18.451580	22.123281
18.451479	22.117129
18.451380	22.110920
18.451285	22.104646
18.451193	22.098299
18.451104	22.091869
18.451018	22.085347
18.450935	22.078725
18.450856	22.071991
18.450780	22.065136
18.450707	22.058147
18.450639	22.051013
18.450574	22.043720
18.450514	22.036255
18.450458	22.028602
18.450407	22.020746
18.450362	22.012669
18.450322	22.004352
18.450289	21.995775
18.450263	21.986916
18.450245	21.977749
18.450236	21.968248
18.450236	21.958383
18.450248	21.948123
18.450272	21.937430
18.450310	21.926266
18.450365	21.914585
18.450438	21.902338
18.450532	21.889471
18.450651	21.875920
18.450799	21.861616
18.450980	21.846481
18.451199	21.830423
18.451465	21.813343
18.451784	21.795122
18.452168	21.775630
18.452628	21.754713
18.453180	21.732196
18.453844	21.707875
18.454643	21.681517
18.455609	21.652848
18.456780	21.621554
18.458206	21.587267
18.459952	21.549564
18.462103	21.507958
18.464769	21.461897
18.468098	21.410767
18.472286	21.353914
18.477593	21.290685
18.484365	21.220531
18.493057	21.143181
18.504251	21.058959
18.518659	20.969281
18.537069	20.877334
18.560204	20.788794
18.588438	20.712092
18.621411	20.657422
18.657751	20.633937
18.695199	20.646051
18.731240	20.691297
18.763871	20.761567
18.792036	20.846639
18.815556	20.937413
18.834819	21.027410
18.850454	21.112779
18.863122	21.191657
18.873419	21.263446
18.881840	21.328268
18.888780	21.386601
18.894547	21.439069
18.899381	21.486323
18.903467	21.528982
18.906951	21.567613
18.909943	21.602716
18.912533	21.634728
18.914791	21.664029
18.916771	21.690945
18.918519	21.715759
18.920070	21.738714
18.921455	21.760021
18.922697	21.779861
18.923817	21.798392
18.924830	21.815752
18.925751	21.832061
18.926591	21.847424
18.927360	21.861932
18.928067	21.875669
18.928719	21.888705
18.929321	21.901105
18.929880	21.912926
18.930400	21.924218
18.930885	21.935028
18.931338	21.945396
18.931762	21.955359
18.932160	21.964950
18.932535	21.974200
18.932889	21.983136
18.933223	21.991784
18.933539	22.000165
18.933839	22.008302
18.934124	22.016213
18.934395	22.023916
18.934653	22.031428
18.934900	22.038764
18.935135	22.045938
18.935360	22.052963
18.935576	22.059851
18.935784	22.066615
18.935983	22.073265
18.936174	22.079812
18.936358	22.086264
18.936536	22.092632
18.936707	22.098924
18.936872	22.105149
18.937032	22.111315
18.937187	22.117430
18.937337	22.123501
18.937481	22.129536
18.937622	22.135542
18.937758	22.141527
18.937890	22.147496
18.938018	22.153458
18.938143	22.159419
